Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
3|(a)|offshoring, local and international outsourcing or cloud computing of functions, services and business processes as contemplated in the ADLA Manual; and|||False|C.1(D)(iii)(a)|21
3|(b)|any form of offshoring and cloud computing models where data is stored in a sanctioned country or in jurisdictions that may inhibit effective access to data.|||False|C.1(D)(iii)(b)|26
2|(iv)|Requests for utilising offshoring and cloud computing will only be considered, on a case-by-case basis, upon the submission of a formal application to the Financial Surveillance Department.|||False|C.1(D)(iv)|27
2|(v)|The following requirements must be adhered to:|||False|C.1(D)(v)|7
3|(a)|Agreements|||False|C.1(D)(v)(a)|1
4|(aa)|A documented legally binding agreements or contracts must be concluded with the ADLA's Head Office or any other third party that forms part of the proposed operating model. These agreements or contracts must state, but not be limited to, the following:|||False|C.1(D)(v)(a)(aa)|41
5|(1)|data relevant to the ADLA will be ring-fenced from other activities of the data centre to be used and should stipulate how it will be achieved;|||False|C.1(D)(v)(a)(aa)(1)|26
5|(2)|data will be retained for a minimum period of five years, as required by the ADLA Manual; and|||False|C.1(D)(v)(a)(aa)(2)|18
5|(3)|data will be accessible immediately, but not later than 48 hours, from the source systems and extractable in the format prescribed in (h)(gg) below.|||False|C.1(D)(v)(a)(aa)(3)|24
4|(bb)|Any amendments to the above agreements/contracts with regard to a change in the approved operating model requires prior approval of the Financial Surveillance Department.|||False|C.1(D)(v)(a)(bb)|24
3|(b)|Risk assessment|||False|C.1(D)(v)(b)|2
4|(aa)|Prior to undertaking a particular offshoring and cloud computing initiative, an ADLA must perform a risk assessment, which must be documented.|||False|C.1(D)(v)(b)(aa)|21
4|(bb)|The risk assessment must identify all risks involved and determine whether adequate controls can be implemented to mitigate any potential risks.|||False|C.1(D)(v)(b)(bb)|21
4|(cc)|An ADLA must have documented processes and procedures in place to, on a continuous basis identify, assess, manage and mitigate risks associated with offshoring and cloud computing.|||False|C.1(D)(v)(b)(cc)|27
4|(dd)|Risks must be adequately understood and managed prior to entering into an offshoring and cloud computing arrangement. Factors that must be addressed include, inter alia, continuity, data protection, regulatory access to data and regulatory compliance.|||False|C.1(D)(v)(b)(dd)|35
3|(c)|Business continuity plan|||False|C.1(D)(v)(c)|3
4|(aa)|An ADLA must satisfy itself that the data centre hosting the data must have extensive disaster recovery and business continuity processes and procedures in place.|||False|C.1(D)(v)(c)(aa)|25
4|(bb)|Regular disaster recovery tests must be performed to ensure data can be recovered.|||False|C.1(D)(v)(c)(bb)|13
3|(d)|Storage of data|||False|C.1(D)(v)(d)|3
4|(aa)|All data must be ring-fenced without the ability to be updated by unauthorised persons.|||False|C.1(D)(v)(d)(aa)|14
4|(bb)|Cross-border transactional data must be stored directly into the source system, i.e. the core accounting system.|||False|C.1(D)(v)(d)(bb)|16
4|(cc)|Customer data must be stored directly from the source system, i.e. the centralised customer database.|||False|C.1(D)(v)(d)(cc)|15
4|(dd)|In an event of the ADLA terminating its operations in South Africa for any reason whatsoever, data for five years preceding the date of termination, must be replicated to South Africa by the ADLA in a format accessible by the Financial Surveillance Department and within an agreed period.|||False|C.1(D)(v)(d)(dd)|48
3|(e)|Regulatory access to data|||False|C.1(D)(v)(e)|4
4|(aa)|Any data required by the Financial Surveillance Department must be made available for access immediately, but not later than 48 hours, by the ADLA and should forthwith be furnished to the Financial Surveillance Department in the format prescribed in paragraph (h)(gg) below.|||False|C.1(D)(v)(e)(aa)|42
4|(bb)|Information must be made available, upon request, at no cost to the Financial Surveillance Department.|||False|C.1(D)(v)(e)(bb)|15
4|(cc)|The use of offshoring and cloud computing may not in any way infringe on the Financial Surveillance Department's mandated access to data.|||False|C.1(D)(v)(e)(cc)|22
3|(f)|Jurisdiction|||False|C.1(D)(v)(f)|1
4|(aa)|An ADLA must ensure that data is not stored in a sanctioned country or in jurisdictions that may inhibit effective access to data.|||False|C.1(D)(v)(f)(aa)|23
4|(bb)|In considering foreign jurisdictions, an ADLA must take into account the wider political and security stability of the particular jurisdiction as well as the legislative requirements in terms of the foreign jurisdiction concerned. This should include consideration of the legal enforcement provisions within a jurisdiction.|||False|C.1(D)(v)(f)(bb)|45
3|(g)|Procedure to update data back to source|||False|C.1(D)(v)(g)|7
4|(aa)|From time to time an ADLA may be required to amend certain data, e.g. balance of payments categories or cancel the reporting of a transaction. This might have an impact on the same source reporting principle, as all changes must be updated back to the source, i.e. transactional or accounting system.|||False|C.1(D)(v)(g)(aa)|51
3|(h)|System requirements|||False|C.1(D)(v)(h)|2
4|(aa)|Data in any offshore data centre must at the least be encrypted through modern encryption technology.|||False|C.1(D)(v)(h)(aa)|16
4|(bb)|All cryptographic keys used in a storage encryption solution must be secured and managed properly to support the security of the solution.|||False|C.1(D)(v)(h)(bb)|22
4|(cc)|To prevent the non-recovery of encrypted data, extensive planning of key management processes, procedures, and technologies should be performed before implementing storage encryption technologies. This planning should include all aspects of key management, including key generation, use, storage, recovery and destruction.|||False|C.1(D)(v)(h)(cc)|41
4|(dd)|Only authorised personnel and systems must be able to retrieve, decrypt and process data through any network or cloud.|||False|C.1(D)(v)(h)(dd)|19
4|(ee)|The foreign service provider should have very strong, documented and tested cyber controls to protect data against cybercrime.|||False|C.1(D)(v)(h)(ee)|18
4|(ff)|An ADLA must verify adherence to the agreed information security requirements, i.e. through third party assurance audits and/or any other security testing requirements such as vulnerability scanning and penetration testing.|||False|C.1(D)(v)(h)(ff)|30
4|(gg)|Data requested by the Financial Surveillance Department should be provided in a standard report format, as prescribed in the ADLA Manual, such as a semi-colon delimited file (e.g.CSV).|||False|C.1(D)(v)(h)(gg)|28
2|(i)|Other regulatory bodies and legislative requirements|||False|C.1(D)(i)|6
4|(aa)|An ADLA must consider the offshoring and cloud computing models in the context of its overarching regulatory obligations, which may include obligations to the Financial Intelligence Centre and the Prudential Authority who have different statutory objectives and may, therefore, have different requirements.|||False|C.1(D)(v)(h)(aa)|42
4|(bb)|An ADLA must acquaint itself with the relevant provisions of the applicable legislation, e.g. the Protection of Personal Information Act, 2013 (Act No. 4 of 2013) and the FIC Act.|||False|C.1(D)(v)(h)(bb)|30
2|(vi)|Applications to the Financial Surveillance Department should, inter alia, include the following:|||False|C.1(D)(vi)|12
3|(a)|confirmation that the ADLA complies with the requirements and assurance set out in (v) above and (vii) below; and|||False|C.1(D)(vi)(a)|19
3|(b)|a copy of the business case which should outline, inter alia, the following:|||False|C.1(D)(vi)(b)|13
4|(aa)|proposed offshoring and cloud computing operating model;|||False|C.1(D)(vi)(b)(aa)|7
4|(bb)|details of all relevant offshoring and cloud computing third parties or service providers;|||False|C.1(D)(vi)(b)(bb)|13
4|(cc)|benefits and risks involved;|||False|C.1(D)(vi)(b)(cc)|4
4|(dd)|confirmation that the management and mitigation of risks is done in order to maximise the benefits through effective end- to-end governance practices;|||False|C.1(D)(vi)(b)(dd)|22
4|(ee)|jurisdictions where data will be stored;|||False|C.1(D)(vi)(b)(ee)|6
4|(ff)|service, deployment and security models of offshoring and cloud computing applicable to the different classifications of data;|||False|C.1(D)(vi)(b)(ff)|17
4|(gg)|how data loss and breaches will be dealt with;|||False|C.1(D)(vi)(b)(gg)|9
4|(hh)|procedure to ensure that the reporting requirements stated in the ADLA Manual are adhered to;|||False|C.1(D)(vi)(b)(hh)|15
4|(ii)|procedures to be implemented to accommodate requests to update data from the source systems; and|||False|C.1(D)(vi)(b)(ii)|15
4|(jj)|strategy to be implemented in the event that offshoring and cloud computing operations are required to be moved from one provider to another.|||False|C.1(D)(vi)(b)(jj)|23
2|(vii)|Assurances|||False|C.1(D)(vii)|1
3|(a)|The compliance with all the requirements listed in (v) above, must be contained in the Managerial Letter of Comfort to be provided to the Financial Surveillance Department on an annual basis.|||False|C.1(D)(vii)(a)|31
2|(viii)|Remedies|||False|C.1(D)(viii)|1
3|(a)|Any failure by an ADLA to comply with the above mentioned requirements may result in the suspension of authorities provided by the Financial Surveillance Department or may cause the Financial Surveillance Department to invoke remedies available to it in terms of the Exchange Control Regulations.|||False|C.1(D)(viii)(a)|45
1|(E)|Inward payments|||True|C.1(E)|2
2|(i)|General|||True|C.1(E)(i)|1
3|(a)|ADLAs must ensure the correct reporting of all cross-border foreign exchange transactions irrespective of the amounts and currencies involved.|||False|C.1(E)(i)(a)|19
3|(b)|Data pertaining to transactions must be submitted to the Financial Surveillance Department in the various formats outlined in the Business and Technical Specifications document within five business days from the value date of the transaction.|||False|C.1(E)(i)(b)|35
3|(c)|Rejections by the Financial Surveillance Department must be corrected and re-submitted in the agreed format within one business day from the date of the rejection.|||False|C.1(E)(i)(c)|25
3|(d)|Warning messages by the Financial Surveillance Department must be thoroughly investigated and actioned within one business day from the date of the warning message and, where required, the appropriate remedial actions must be taken.|||False|C.1(E)(i)(d)|34
2|(ii)|Integrated form|||True|C.1(E)(ii)|2
3|(a)|The integrated form is applicable to all transactions reported under the BOPCUS module.|||False|C.1(E)(ii)(a)|13
3|(b)|Transactions reported by ADLAs under the 'NON REPORTABLE' and 'INTERBANK' modules do not require an integrated form.|||False|C.1(E)(ii)(b)|17
3|(c)|ADLAs must make use of an integrated form in respect of all inward payments either in hard copy or electronic format to obtain data required for the processing and reporting of all BOPCUS cross- border foreign exchange transactions to the Financial Surveillance Department.|||False|C.1(E)(ii)(c)|43
3|(d)|When the client is physically present at the ADLA, the integrated form must be completed and signed by the client in respect of all inward payments.|||False|C.1(E)(ii)(d)|26
3|(e)|When the client is not physically present to complete and sign the integrated form, the ADLA may complete and sign the integrated form either physically or electronically, provided that the ADLA has been authorised or mandated to do so by means of a letter, a facsimile message, an email message or by a recorded telephonic message to act on the client's behalf.|||False|C.1(E)(ii)(e)|62
3|(f)|The client's communication must be retained by the ADLA for a period of five years for inspection purposes.|||False|C.1(E)(ii)(f)|18
2|(iii)|Declaration|||True|C.1(E)(iii)|1
2||The following declaration must be included in the integrated form:|||False|C.1(E)(iii)|10
2||"""I, the undersigned……………………………………., hereby declare that:"|||False|C.1(E)(iii)|6
2||1. I have read this document and know and understand the contents thereof;|||False|C.1(E)(iii)|13
2||2. the information furnished above is in all respects both true and correct;|||False|C.1(E)(iii)|13
2||3. the currency or transfer of value applied for will only be used for the specific purpose stated herein;|||False|C.1(E)(iii)|19
2||4. the documentation presented in support of this application is in all respects authentic;|||False|C.1(E)(iii)|14
2||5. I have been informed of the limit applicable to the above transaction and confirm that this limit will not be exceeded as a result of the conclusion of this transaction; and|||False|C.1(E)(iii)|32
2||"6. I consent to this information being provided to the South African Revenue Service and/or the Financial Intelligence Centre."""|||False|C.1(E)(iii)|19
1|(F)|Balance-of-payments categories applicable to BOPCUS – inward payments|||True|C.1(F)|8
1||A balance-of-payment category consists of a category, while in some cases a category and a sub-category are also applicable.|||False|C.1(F)|19
2|(i)|Service related items|||True|C.1(F)(i)|3
2||Transaction adjustments|||False|C.1(F)(i)|2
2||200 Adjustments / Reversals / Refunds applicable to service related items|||False|C.1(F)(i)|11
2||Travel services for non-residents|||False|C.1(F)(i)|4
2||250 Travel services for non-residents – business travel|||False|C.1(F)(i)|8
2||251 Travel services for non-residents – holiday travel|||False|C.1(F)(i)|8
2||252 Foreign exchange accepted by residents from non- residents|||False|C.1(F)(i)|9
2||Travel services for residents|||False|C.1(F)(i)|4
2||255 Travel services for residents – business travel|||False|C.1(F)(i)|8
2||256 Travel services for residents – holiday travel|||False|C.1(F)(i)|8
2||Travel services in respect of third parties|||False|C.1(F)(i)|7
2||260 Proceeds for travel services in respect of third parties – business travel|||False|C.1(F)(i)|13
2||261 Proceeds for travel services in respect of third parties – holiday travel|||False|C.1(F)(i)|13
2|(ii)|Transactions relating to income|||True|C.1(F)(ii)|4
2||Transaction adjustments|||False|C.1(F)(ii)|2
2||300 Adjustments / Reversals / Refunds related to income and yields on financial assets|||False|C.1(F)(ii)|14
2||Income receipts|||False|C.1(F)(ii)|2
2||303 Compensation paid by a non-resident to a resident employee (excluding remittances)|||False|C.1(F)(ii)|12
2||305 Compensation paid by a non-resident to a migrant worker employee (excluding remittances)|||False|C.1(F)(ii)|13
2||306 Compensation paid by a non-resident to a foreign national contract worker employee (excluding remittances)|||False|C.1(F)(ii)|15
2|(iii)|Transfers of a current nature|||True|C.1(F)(iii)|5
2||Transaction adjustments|||False|C.1(F)(iii)|2
2||400 Adjustments / Reversals / Refunds related to transfers of a current nature|||False|C.1(F)(iii)|13
2||Current payments|||False|C.1(F)(iii)|2
2||401 Gifts|||False|C.1(F)(iii)|2
2||416 Migrant worker remittances (excluding compensation)|||False|C.1(F)(iii)|6
2||417 Foreign national contract worker remittances (excluding compensation)|||False|C.1(F)(iii)|8
2||418 Value Transfer Service (Authorised providers - for statistical purposes only)|||False|C.1(F)(iii)|11
2||419 Not allocated|||False|C.1(F)(iii)|3
1|(G)|Outward payments|||True|C.1(G)|2
2|(i)|General|||True|C.1(G)(i)|1
3|(a)|ADLAs must ensure correct reporting of all cross-border foreign exchange transactions irrespective of the amounts and currencies involved.|||False|C.1(G)(i)(a)|18
3|(b)|Data pertaining to transactions must be submitted to the Financial Surveillance Department in the various formats outlined in the Business and Technical Specifications document within five business days from the value date of the transaction.|||False|C.1(G)(i)(b)|35
3|(c)|Rejections by the Financial Surveillance Department must be corrected and re-submitted in the agreed format within one business day from the date of the rejection.|||False|C.1(G)(i)(c)|25
2|(ii)|Integrated form|||True|C.1(G)(ii)|2
3|(a)|The integrated form is applicable to all transactions reported under the BOPCUS module.|||False|C.1(G)(ii)(a)|13
3|(b)|Transactions reported by ADLAs under the NON REPORTABLE and 'INTERBANK' modules do not require an integrated form.|||False|C.1(G)(ii)(b)|17
3|(c)|ADLAs must make use of an integrated form in respect of all outward payments either in hard copy or electronic format to obtain data required for the processing and reporting of all BOPCUS cross- border foreign exchange transactions to the Financial Surveillance Department.|||False|C.1(G)(ii)(c)|43
3|(d)|When the client is physically present at the ADLA, the integrated form must be completed and signed by the client in respect of all outward payments.|||False|C.1(G)(ii)(d)|26
3|(e)|When the client is not physically present to complete and sign the integrated form, the ADLA may complete and sign the integrated form, either physically or electronically, provided that the ADLA has been authorised or mandated to do so by means of a letter, a facsimile message, an email message or by a recorded telephonic message to act on the client's behalf. The client's communication must be retained by the ADLA for a period of five years for inspection purposes.|||False|C.1(G)(ii)(e)|80
3|(f)|In cases where the client transacts with the ADLA via an electronic interface, the ADLA must ensure that the underlying agreements legally bind the client in terms of the correctness of the information provided via the electronic medium.|||False|C.1(G)(ii)(f)|38
2|(iii)|Declaration|||True|C.1(G)(iii)|1
2||The following declaration must be included in the integrated form:|||False|C.1(G)(iii)|10
2||"""I, the undersigned……………………………………., hereby declare that:"|||False|C.1(G)(iii)|6
2||1. I have read this document and know and understand the contents thereof; 2. the information furnished above is in all respects both true and correct;|||False|C.1(G)(iii)|26
2||3. the currency or transfer of value applied for will only be used for the specific purpose stated herein;|||False|C.1(G)(iii)|19
2||4. the documentation presented in support of this application is in all respects authentic;|||False|C.1(G)(iii)|14
2||5. I have been informed of the limit applicable to the above transaction and confirm that this limit will not be exceeded as a result of the conclusion of this transaction; and|||False|C.1(G)(iii)|32
2||"6. I consent to this information being provided to the South African Revenue Service and/or the Financial Intelligence Centre."""|||False|C.1(G)(iii)|19
1|(H)|Balance-of-payments categories applicable to BOPCUS – outward payments|||True|C.1(H)|8
1||A Balance-of-Payment category consists of a category and in some cases a category and a sub-category is also applicable.|||False|C.1(H)|19
2|(i)|Service related payments|||True|C.1(H)(i)|3
2||Transaction adjustments|||False|C.1(H)(i)|2
2||200 Adjustments / Reversals / Refunds applicable to service related items|||False|C.1(H)(i)|11
2||Travel services for non-residents|||False|C.1(H)(i)|4
2||250 Travel services for non-residents – business travel|||False|C.1(H)(i)|8
2||251 Travel services for non-residents – holiday travel|||False|C.1(H)(i)|8
2||Travel services for residents|||False|C.1(H)(i)|4
2||255 Travel services for residents – business travel|||False|C.1(H)(i)|8
2||256 Travel services for residents – holiday travel|||False|C.1(H)(i)|8
2||Travel services in respect of third parties|||False|C.1(H)(i)|7
2||260 Payment for travel services in respect of third parties – business travel|||False|C.1(H)(i)|13
2||261 Payment for travel services in respect of third parties – holiday travel|||False|C.1(H)(i)|13
2||Transportation services|||False|C.1(H)(i)|2
2||270 01 Payment for passenger services – road|||False|C.1(H)(i)|8
2||270 02 Payment for passenger services – rail|||False|C.1(H)(i)|8
2||270 03 Payment for passenger services – sea|||False|C.1(H)(i)|8
2||270 04 Payment for passenger services – air|||False|C.1(H)(i)|8
2||Study related services|||False|C.1(H)(i)|3
2||285|||False|C.1(H)(i)|1
2||Tuition fees|||False|C.1(H)(i)|2
2|(ii)|Transactions relating to income|||True|C.1(H)(ii)|4
2||Transaction adjustments|||False|C.1(H)(ii)|2
2||300 Adjustments / Reversals / Refunds related to income|||False|C.1(H)(ii)|9
2||Income payments|||False|C.1(H)(ii)|2
2||305 Compensation paid by a resident to a migrant worker employee (excluding remittances)|||False|C.1(H)(ii)|13
2||306 Compensation paid by a resident to a foreign national contract worker employee (excluding remittances)|||False|C.1(H)(ii)|15
2|(iii)|Transfers of a current nature|||True|C.1(H)(iii)|5
2||Transaction adjustments|||False|C.1(H)(iii)|2
2||400 Adjustments / Reversals / Refunds related to transfers of a current nature|||False|C.1(H)(iii)|13
2||Current payments|||False|C.1(H)(iii)|2
2||401 Gifts|||False|C.1(H)(iii)|2
2||416 Migrant worker remittances (excluding compensation)|||False|C.1(H)(iii)|6
2||417 Foreign national contract worker remittances (excluding compensation)|||False|C.1(H)(iii)|8
2||418 Value Transfer Service (Authorised providers - for statistical purposes only)|||False|C.1(H)(iii)|11
2||419 Not allocated|||False|C.1(H)(iii)|3
1|(I)|Reconciliation module|||True|C.1(I)|2
2|(i)|ADLAs must make use of a straight-through processing system, in electronic format, which must daily account for all reportable and non- reportable transactions, including interbank transactions, reconciling all such transactions at the ADLA and also reconciling the transactions submitted to and confirmed by the South African Reserve Bank.|||False|C.1(I)(i)|48
2|(ii)|In amplification of the above, the purpose is to ensure that there is reconciliation between the data on the general ledger/accounting system, the system used to submit data to the South African Reserve Bank, as well as confirmation, from the South African Reserve Bank, that the data submitted was successfully received and stored.|||False|C.1(I)(ii)|53
2|(iii)|The reconciliation module must be able to perform the following functions:|||False|C.1(I)(iii)|11
3|(a)|compile the following daily reports from the general ledger/accounting system:|||False|C.1(I)(iii)(a)|10
4|(aa)|reportable transactions;|||False|C.1(I)(iii)(a)(aa)|2
4|(bb)|non-reportable transactions; and|||False|C.1(I)(iii)(a)(bb)|3
4|(cc)|interbank transactions;|||False|C.1(I)(iii)(a)(cc)|2
3|(b)|compile a daily report of all reportable transactions reported to the South African Reserve Bank from the system used to transmit data to the South African Reserve Bank;|||False|C.1(I)(iii)(b)|28
3|(c)|electronically match the reportable transactions from the daily report referred to in (a) above with the actual transactions reported to the South African Reserve Bank referred to in (b) above;|||False|C.1(I)(iii)(c)|30
3|(d)|compile a daily report of transactions not matched between the general ledger/accounting system of the reporting ADLA and the|||False|C.1(I)(iii)(d)|19
3||system used to transmit data to the South African Reserve Bank; and|||False|C.1(I)(iii)(d)|12
3|(e)|the reconciliation module must be able to create the daily report referred to in (a), (b) and (d) above in Excel or text format (semicolon delimited), and must be forwarded to the South African Reserve Bank upon request.|||False|C.1(I)(iii)(e)|38
2|(iv)|The data required in (e) above, must contain the following information:|||False|C.1(I)(iv)|11
3|(a)|flow (IN or OUT);|||False|C.1(I)(iv)(a)|4
3|(b)|transaction reference number;|||False|C.1(I)(iv)(b)|3
3|(c)|branch code;|||False|C.1(I)(iv)(c)|2
3|(d)|value date;|||False|C.1(I)(iv)(d)|2
3|(e)|Rand amount;|||False|C.1(I)(iv)(e)|2
3|(f)|foreign amount; and|||False|C.1(I)(iv)(f)|3
3|(g)|foreign currency code.|||False|C.1(I)(iv)(g)|3
3|(f)|In cases where the ADLAs change the status of transactions between 'reportable' and 'non-reportable', the reconciliation module must be updated to ensure that this manual intervention does not distort the reconciliation process.|||False|C.1(I)(iv)(f)|32
1|(J)|Systems governance|||True|C.1(J)|2
2|(i)|Inspection manual|||False|C.1(J)(i)|2
2||The minimum information that should be contained in an inspection manual includes:|||False|C.1(J)(i)|12
3|(a)|a comprehensive flow diagram clearly depicting the flow of transactions through various systems (on-boarding, transactional, accounting and FinSurv Reporting System, including the Reconciliation Module) from capturing to submission of the transactions to the Financial Surveillance Department;|||False|C.1(J)(i)(a)|36
3|(b)|an up to date list of definitions, contact details of the dedicated person(s) responsible for the reporting to Financial Surveillance Department, error handling and the Reconciliation Module; and|||False|C.1(J)(i)(b)|28
3|(c)|suitable back-up procedures (i.e. how often, where, when, by whom, the duration of storage that should be minimum five years and recovery testing). Refer to the inspection manual specimen which is available from the website: www.resbank.co.za by following the links: Home>Financial Surveillance>Authorised Dealers>FinSurv Reporting System>FinSurv Reporting System documents>System Governance Templates or Home>Financial Surveillance>ADLAs>FinSurv Reporting System >FinSurv Reporting System documents>System Governance Templates.|||False|C.1(J)(i)(c)|61
2|(ii)|Pre and post certification managerial letter of comfort|||False|C.1(J)(ii)|8
3|(a)|Pre certification managerial letter of comfort must be submitted to the Financial Surveillance Department prior to the inspectors conducting a systems certification of the on-boarding, transactional, accounting and FinSurv Reporting System, including the Reconciliation Module. The pre certification managerial letter of comfort provides assurance that the reporting entity's FinSurv Reporting System complies with the Financial Surveillance Department's reporting requirements. In addition, risks and controls around the systems are properly mitigated to ensure that correct, accurate and comprehensive data is submitted as well as that the respective system is ready for deployment into the production environment.|||False|C.1(J)(ii)(a)|95
3|(b)|Post certification managerial letter of comfort must be submitted to the Financial Surveillance Department after the on-boarding, transactional, accounting and FinSurv Reporting System, including the Reconciliation Module have been deployed in a live environment successfully for at least one month.|||False|C.1(J)(ii)(b)|40
3|(c)|These pre and post managerial letters of comfort should be completed by the dedicated person responsible for regulatory compliance in consultation with various governance structures within the reporting entity. Refer to the pre and post certification managerial letter of comfort specimens that are available as outlined in (i)(c) above.|||False|C.1(J)(ii)(c)|49
2|(iii)|Annual managerial letter of comfort|||False|C.1(J)(iii)|5
3|(a)|The reporting entity must submit an annual managerial letter of comfort indicating that it is comfortable with the governance structures and functionality of the FinSurv Reporting System. The letter must be submitted to the Financial Surveillance Department annually within three months after the financial year end of the reporting entity.|||False|C.1(J)(iii)(a)|50
3|(b)|The dedicated person responsible for regulatory compliance must be accountable for completing the annual managerial letter of comfort and obtaining confirmation from assurance providers that the independent assurance review of the on-boarding, transactional, accounting and FinSurv Reporting System, including the Reconciliation Module will form part of its ongoing reviews. In this regard, the nature of the assurance procedure must be outlined. Refer to the annual managerial letter of comfort specimen that is available as outlined in (i)(c) above.|||False|C.1(J)(iii)(b)|78
