Indent|Reference|Text|Document|Page|Heading|full_reference|word_count
4|(aa)|The information below under (cc) to (gg) refers to the existing certificated holdings of non-residents, howsoever, acquired and to securities forwarded to the CMA or acquired as a result of switches.|||False|G.(A)(vii)(b)(aa)|31
4|(bb)|The provisions of subsection (A) above apply to Authorised Banks who are also vested with the powers mentioned in the succeeding subsections.|||False|G.(A)(vii)(b)(bb)|22
4|(cc)|Authorised Banks may permit switches into unquoted securities.|||False|G.(A)(vii)(b)(cc)|8
4|(dd)|The endorsement on non-resident owned securities may be cancelled only on the conditions outlined in (iv)(g) above.|||False|G.(A)(vii)(b)(dd)|17
4|(ee)|With regard to (iv)(h) above, Authorised Banks will appreciate that, before releasing funds to a member of the JSE Limited, it is essential for them to endorse the certificated securities presented and to ensure that the latter are of approximately equal value to those sold.|||False|G.(A)(vii)(b)(ee)|45
4|(ff)|It is emphasised that endorsements may not be cancelled without the endorsement of other securities of similar value or against credit of the proceeds to a Non-resident Rand account.|||False|G.(A)(vii)(b)(ff)|29
4|(gg)|With regard to (v) above, Authorised Banks will appreciate that the non-resident endorsement on a security no longer restricts the transferability of the sale proceeds thereof.|||False|G.(A)(vii)(b)(gg)|26
4|(hh)|A security purchased for a non-resident may only be endorsed if the Authorised Bank concerned is satisfied that payment therefore has been received in foreign currency or Rand from a Non-resident Rand account in the name of the non-resident and/or Rand from a vostro account held in the books of the Authorised Dealer.|||False|G.(A)(vii)(b)(hh)|53
4|(ii)|If the owner of a transferable security wishes to sell it and purchase another, an Authorised Bank must place a non-resident endorsement on the security purchased and must:|||False|G.(A)(vii)(b)(ii)|28
5|(1)|satisfy itself that the security sold was endorsed by an Authorised Bank or by the transfer secretary whose signature appears at the foot of the security; and|||False|G.(A)(vii)(b)(ii)(1)|27
5|(2)|cancel the endorsement on the security sold.(jj) All income due on securities owned by non-residents is transferable to countries outside the CMA.|||False|G.(A)(vii)(b)(ii)(2)|22
4|(kk)|Except with the authority of the Financial Surveillance Department, advances may not be made against securities owned by non-residents.|||False|G.(A)(vii)(b)(kk)|19
4|(ll)|Securities owned by non-residents may not be exported, unless they have been endorsed 'Non-Resident'.|||False|G.(A)(vii)(b)(ll)|14
2|(viii)|Duties of central securities depository participants and settlement agents|||True|G.(A)(viii)|9
3|(a)|The role of CSDPs and settlement agents is that of a custodian and to perform clearing and settlement services by interfacing with STRATE.|||False|G.(A)(viii)(a)|23
3|(b)|The computer systems of CSDPs and settlement agents must comply with the requirements of the JSE Limited or STRATE, depending in which environment they operate.|||False|G.(A)(viii)(b)|25
3|(c)|CSDPs and settlement agents are involved in the settlement process, as trades are eligible for settlement only if the trades have been confirmed or committed to by the CSM, CSA or CSDP and the settlement agent, which the instance requires.|||False|G.(A)(viii)(c)|40
3|(d)|CSDPs must account for individual securities held by their clients on the 'Resident' or 'Non-Resident' or 'Emigrant' platforms.|||False|G.(A)(viii)(d)|18
3|(e)|CSDPs and settlement agents are also required to satisfactorily reconcile the aggregate of their electronic records per platform (i.e. 'Resident' or 'Non-Resident' or 'Emigrant') on a daily basis with the CSD operated by STRATE.|||False|G.(A)(viii)(e)|34
3|(f)|CSDPs and settlement agents may permit switches into unlisted securities.|||False|G.(A)(viii)(f)|10
3|(g)|All income due on securities owned by non-residents is transferable to countries outside the CMA.|||False|G.(A)(viii)(g)|15
3|(h)|Advances against securities may not be made without the prior written approval of the Financial Surveillance Department.|||False|G.(A)(viii)(h)|17
3|(i)|Certificated securities owned by non-residents may not be exported, unless they have been endorsed 'Non-Resident'.|||False|G.(A)(viii)(i)|15
3|(j)|Securities owned by non-residents may be transferred free of value between CSDPs for the account of the same non-resident or for the account of another non-resident under the following conditions:|||False|G.(A)(viii)(j)|30
4|(aa)|that the delivering CSDP advises that the transfer constitutes non-resident owned securities;|||False|G.(A)(viii)(j)(aa)|12
4|(bb)|that the receiving CSDP ensures that the securities deposited to a non-resident share account and that either no change of beneficial ownership takes place or non-resident funds have moved elsewhere in terms of the transaction;|||False|G.(A)(viii)(j)(bb)|35
4|(cc)|where such a transaction is initiated by a member of the JSE Limited, the onus will be on the member to prove that the transaction is effected in terms of the provisions of the Authorised Dealer Manual and that proof of this should be provided to both the receiving and delivering CSDPs; and|||False|G.(A)(viii)(j)(cc)|53
4|(dd)|where an American depository receipt (ADR) transaction is initiated by a member of the JSE Limited , the onus will be on the member to prove that the transaction is in terms of the Authorised Dealer Manual and that proof of foreign currency movement should be provided to the CSDP.|||False|G.(A)(viii)(j)(dd)|50
3|(k)|When opening an account for an investor, the CSDP must ensure that the following indicators are correctly identified:|||False|G.(A)(viii)(k)|18
4|(aa)|resident;|||False|G.(A)(viii)(k)(aa)|1
4|(bb)|non-resident; and|||False|G.(A)(viii)(k)(bb)|2
4|(cc)|emigrant.|||False|G.(A)(viii)(k)(cc)|1
2|(ix)|Duties of members of the JSE Limited|||True|G.(A)(ix)|7
3|(a)|Dealing with listed securities where the securities are in certificated form|||False|G.(A)(ix)(a)|11
4|(aa)|In terms of the provisions of Regulation 14, members of the JSE Limited receiving securities in certificated form from or on behalf of a non-resident must immediately have the securities endorsed non-resident by an Authorised Dealer.|||False|G.(A)(ix)(a)(aa)|36
4|(bb)|This applies also to securities purchased on behalf of a non-resident, even if the securities are to be registered in the name of the broker as nominee and to any securities bearing an address outside the CMA, whether the securities are to be dealt in or not.|||False|G.(A)(ix)(a)(bb)|47
4|(cc)|Members of the JSE Limited should on no account deal in any way with unendorsed securities in which they know or have reason to believe a non-resident has an interest.|||False|G.(A)(ix)(a)(cc)|30
4|(dd)|When requested by a non-resident to sell any security, the proceeds must either be used to purchase another locally listed security or be deposited with an Authorised Bank for transfer abroad or for credit of a Non-resident Rand account in the name of the non-resident. The conditions governing dealings on behalf of non-residents are set out more fully in this section of the Authorised Dealer Manual.|||False|G.(A)(ix)(a)(dd)|66
4|(ee)|Members are required to ensure that all securities introduced by a non-resident client into a non-resident share account are in fact non-resident securities by verifying that the securities bear a non-resident endorsement or that the securities have been transferred from another non-resident share account.|||False|G.(A)(ix)(a)(ee)|44
4|(ff)|Members are required to ensure that where residents emigrate from the CMA their remaining assets are brought under the administration of an Authorised Dealer.|||False|G.(A)(ix)(a)(ff)|24
3|(b)|Dealing with listed securities where the securities have been dematerialised or immobilised in a central depository|||False|G.(A)(ix)(b)|16
4|(aa)|After a transaction has been concluded with a non-resident or emigrant or resident party, brokers' notes must be sent to both the client and their nominated CSDP.|||False|G.(A)(ix)(b)(aa)|27
3|(c)|General|||False|G.(A)(ix)(c)|1
4|(aa)|Members of the JSE Limited should at all times strictly adhere to these requirements to prevent the objectives of securities control being defeated.|||False|G.(A)(ix)(c)(aa)|23
4|(bb)|When in any doubt, members must consult an Authorised Bank or the Director of Surveillance, the JSE Limited. Reference to the Financial Surveillance Department should be via an Authorised Dealer.|||False|G.(A)(ix)(c)(bb)|30
2|(x)|Duties of transfer secretaries|||True|G.(A)(x)|4
3|(a)|Regulation 14 restricts dealings in securities belonging to non-residents, except on the conditions prescribed by the Treasury, whose powers under this regulation have been delegated to the Financial Surveillance Department. Except with permission (which must be obtained from an Authorised Dealer who will, in need, refer to the Financial Surveillance Department), no person may:|||False|G.(A)(x)(a)|54
4|(aa)|register the transfer of any security in which a non-resident has an interest;|||False|G.(A)(x)(a)(aa)|13
4|(bb)|change the address of a non-resident, except to another non-resident address;|||False|G.(A)(x)(a)(bb)|11
4|(cc)|register a South African address if the owner is a non-resident; or|||False|G.(A)(x)(a)(cc)|12
4|(dd)|transfer a non-resident entry from the foreign section of a register to the South African section of the register or vice versa.|||False|G.(A)(x)(a)(dd)|22
3|(b)|This section of the Authorised Dealer Manual deals with the prescribed conditions upon which the acts specified in Regulation 14 may be performed by transfer secretaries and the duties that devolve upon them. In general:|||False|G.(A)(x)(b)|35
4|(aa)|no transfer of securities may be effected to or from a non-resident without the approval of an Authorised Bank or CSDP;|||False|G.(A)(x)(b)(aa)|21
4|(bb)|no securities in certificated form or right to purchase securities may be issued to, or for account of, a non-resident unless the documents are endorsed non-resident;|||False|G.(A)(x)(b)(bb)|26
4|(cc)|any request to change the address of a non-resident, except to another non-resident address, requires the prior written approval of the Financial Surveillance Department;|||False|G.(A)(x)(b)(cc)|24
4|(dd)|it is possible that some securities in certificated form owned by non-residents may not be presented for endorsement, but if transfer secretaries receive, for any purpose, unendorsed securities in certificated form in the names of persons whose addresses are shown in the register as being outside the CMA, they should immediately hand the securities to an Authorised Dealer for endorsement;|||False|G.(A)(x)(b)(dd)|60
4|(ee)|transfer secretaries may transfer securities in certificated form from one non-resident to another non-resident, provided that they place a non-resident endorsement on the security in the name of the transferee;|||False|G.(A)(x)(b)(ee)|30
4|(ff)|transfer secretaries may transfer securities in certificated form from a resident to a non-resident only if the transferee's security is endorsed non-resident;|||False|G.(A)(x)(b)(ff)|22
4|(gg)|transfer secretaries may not transfer securities in certificated form from a non-resident to a resident unless the transferor's security bears a 'Non-Resident' endorsement and the endorsement has been cancelled by an Authorised Bank. No non-resident endorsement must be placed on the security issued to the resident. A transfer from a non-resident to a local nominee acting for the same non-resident, where no change of ownership is involved, is not regarded as a transfer from a non-resident to a resident. Transfer secretaries may, therefore, effect such transfers without reference to an Authorised Bank, provided that they place a 'Non-Resident' endorsement on the new security issued in certificated form;|||False|G.(A)(x)(b)(gg)|107
4|(hh)|forms of acceptance in certificated form, in respect of non-residents, must be endorsed 'Non-Resident', before issue. Securities (including letters of allocation, letters of allotment, option certificates, balance receipts and any other receipts for securities) may not be issued to a non-resident, or to a person known to be his/her nominee, without the approval of an Authorised Bank, who will indicate that the purchase price has been received in foreign currency or Rand from a Non-resident Rand account in the name of the non-resident and/or Rand from a vostro account held in the books of the Authorised Dealer. The securities must be endorsed 'Non-Resident';|||False|G.(A)(x)(b)(hh)|103
4|(ii)|where non-resident endorsed securities are received for splitting or replacement without change of ownership, transfer secretaries must endorse the new securities 'Non-Resident' as well;|||False|G.(A)(x)(b)(ii)|24
4|(jj)|all non-resident endorsements by transfer offices must be authenticated by the signature of the authorised official of the transfer secretary concerned;|||False|G.(A)(x)(b)(jj)|21
4|(kk)|transfer secretaries must in the following instances ensure that the original securities in certificated form are surrendered prior to issuing new securities in their stead:|||False|G.(A)(x)(b)(kk)|25
5|(1)|change of name;|||False|G.(A)(x)(b)(kk)(1)|3
5|(2)|subdivision or consolidation of shares;|||False|G.(A)(x)(b)(kk)(2)|5
5|(3)|participation in a reconstruction or merger; and|||False|G.(A)(x)(b)(kk)(3)|7
5|(4)|buy-out and in lieu of cash, new shares are issued to the original shareholders; and|||False|G.(A)(x)(b)(kk)(4)|15
4|(ll)|where a transfer secretary is requested by a CSDP to rematerialise for a non-resident, the transfer secretary may produce a certificate, provided that such certificate is endorsed 'Non-Resident'.|||False|G.(A)(x)(b)(ll)|28
1|(B)|Financial Surveillance Department requirements relating to the JSE Limited|||True|G.(B)|9
1||Note: (i) to (vii) below, only apply to South African registered and domiciled companies with South African primary listings.|||False|G.(B)|19
2|(i)|The listing of a South African registered company on the JSE Limited:|||True|G.(B)(i)|12
3|(a)|Authorised Dealers may, on application to them, permit the listing of a South African registered company, excluding a bank and/or a bank holding company, on the JSE Limited, provided that they are fully satisfied that the following clause is incorporated in the prospectus:|||False|G.(B)(i)(a)|43
3||“In terms of the Exchange Control Regulations of South Africa:|||False|G.(B)(i)(a)|10
4||1. a former resident of the Common Monetary Area who has emigrated, may use funds in the emigrant capital account to subscribe for shares in terms of this prospectus;|||False|G.(B)(i)(a)(ll)|29
4||2. all payments in respect of subscriptions for shares by an emigrant, using funds from an emigrant's capital account, must be made through the Authorised Dealer controlling the remaining assets;|||False|G.(B)(i)(a)(ll)|30
4||3. any shares issued pursuant to the use of funds from emigrant's capital account, will be credited to their share accounts at the central securities depository participant controlling their remaining portfolios;|||False|G.(B)(i)(a)(ll)|31
4||4. shares subsequently re-materialised and issued in certificated form, will be endorsed 'Non-Resident' and will be sent to the Authorised Dealer through whom the payment was made; and|||False|G.(B)(i)(a)(ll)|28
4||5. if applicable, refund monies payable in respect of unsuccessful applications or partly successful applications, as the case may be, for shares in terms of this prospectus, emanating from emigrant capital accounts, will be returned to the Authorised Dealer through whom the payments were made, for credit to such emigrants' capital accounts.|||False|G.(B)(i)(a)(ll)|52
3||Applicants resident outside the Common Monetary Area should note that, where shares are subsequently re-materialised and issued in certificated form, such share certificates will be endorsed 'Non-Resident' in terms of the Exchange Control Regulations.”|||False|G.(B)(i)(a)|34
3|(b)|Authorised Dealers should, however, ensure that nothing is stated in the prospectus that is contrary to the provisions of the Authorised Dealer Manual or a specific authority granted by the Financial Surveillance Department, prior to the granting of any authority in this regard.|||False|G.(B)(i)(b)|43
2|(ii)|Capitalisation issues|||True|G.(B)(ii)|2
2||Authorised Dealers may, on application, permit capitalisation issues, provided that they are fully satisfied that the following clauses, where applicable, are incorporated in the circular to shareholders:|||False|G.(B)(ii)|27
3|(a)|Capitalisation award emanating from a share premium account|||True|G.(B)(ii)(a)|8
3||“In terms of the Exchange Control Regulations of South Africa:|||False|G.(B)(ii)(a)|10
4||1. any share certificates that might be issued to non-resident shareholders will be endorsed 'Non-Resident';|||False|G.(B)(ii)(a)(ll)|15
4||2. any new share certificates, dividend and residual cash payments based on emigrants' shares controlled in terms of the Exchange Control Regulations, will be forwarded to the Authorised Dealer controlling their remaining assets. The election by emigrants for the above purpose must be made through the Authorised Dealer controlling their remaining assets. Such share certificates will be endorsed 'Non-Resident'; and|||False|G.(B)(ii)(a)(ll)|60
4||3. dividend and residual cash payments due to non-residents are freely transferable from South Africa.”|||False|G.(B)(ii)(a)(ll)|15
3|(b)|Capitalisation award emanating from distributable reserves|||True|G.(B)(ii)(b)|6
3||“In terms of the Exchange Control Regulations of South Africa:|||False|G.(B)(ii)(b)|10
4||1. any share certificates that might be issued to non-resident shareholders will be endorsed 'Non-Resident';|||False|G.(B)(ii)(b)(ll)|15
4||2. any new share certificates issued based on emigrants' shares controlled in terms of the Exchange Control Regulations, will be forwarded to the Authorised Dealer controlling their remaining assets. Such share certificates will be endorsed 'Non-Resident'; and|||False|G.(B)(ii)(b)(ll)|37
4||3. dividend and residual cash payments are freely transferable from South Africa.”|||False|G.(B)(ii)(b)(ll)|12
2|(iii)|Reverse listings|||True|G.(B)(iii)|2
3|(a)|Authorised Dealers may on application permit reverse listings, provided that the requirements of subsection (F) below are adhered to, where applicable.|||False|G.(B)(iii)(a)|21
2|(iv)|The issue of shares for cash|||True|G.(B)(iv)|6
3|(a)|Authorised Dealers may on application permit the issue of shares for cash, provided that the requirements of subsection (F) below are adhered to, where applicable.|||False|G.(B)(iv)(a)|25
3|(b)|The use of any proceeds for investments outside the CMA requires the prior written approval of the Financial Surveillance Department.|||False|G.(B)(iv)(b)|20
2|(v)|Rights issues or claw-back offers by listed companies|||True|G.(B)(v)|8
3|(a)|Authorised Dealers may on application permit rights issues or claw-back offers by listed companies, provided that the following clause is incorporated in the circular to shareholders:|||False|G.(B)(v)(a)|26
3||“In terms of the Exchange Control Regulations of South Africa, non-residents of the Common Monetary Area will be allowed to:|||False|G.(B)(v)(a)|20
3||1 take up rights allocated in terms of the offer;|||False|G.(B)(v)(a)|10
3||2 purchase letters of allocation on the JSE Limited;|||False|G.(B)(v)(a)|9
3||3 subscribe for new ordinary shares arising from letters of allocation purchased on the JSE Limited ; and|||False|G.(B)(v)(a)|18
3||4 purchase excess shares that have been applied for in terms of the offer (if applicable);|||False|G.(B)(v)(a)|16
3||provided that payment is received in foreign currency or in Rand from a Non-resident Rand account in the name of the non-resident and/or Rand from a vostro account held in the books of the Authorised Dealer.|||False|G.(B)(v)(a)|36
3||All applications by non-residents for the above purposes must be made through an Authorised Dealer. Shares subsequently re-materialised and issued in certificated form, will be endorsed 'Non-Resident'.|||False|G.(B)(v)(a)|27
3||Where a right in terms of the offer falls due to a former resident of the Common Monetary Area, which right is based on shares controlled in terms of the Exchange Control Regulations, only funds in the emigrant's capital account may be used to take up this right. In addition, such funds may also be used to:|||False|G.(B)(v)(a)|57
3||1 purchase letters of allocation on the JSE Limited;|||False|G.(B)(v)(a)|9
3||2 subscribe for new ordinary shares arising from the letters of allocation purchased on the JSE Limited; and|||False|G.(B)(v)(a)|18
3||3 purchase excess shares that have been applied for in terms of the offer (if applicable).|||False|G.(B)(v)(a)|16
3||Applications by emigrants to use funds in their capital account for the above purposes must be made through the Authorised Dealer controlling their remaining assets. Any shares issued pursuant to the use of funds in the emigrant capital account will be credited to their share accounts at the central securities depository participant controlling their remaining portfolios. The sale proceeds of letters of allocation, if applicable, will be returned to the Authorised Dealer for credit to such emigrants' capital accounts.”|||False|G.(B)(v)(a)|79
3|(b)|The use of proceeds for investments outside the CMA requires the prior written approval of the Financial Surveillance Department.|||False|G.(B)(v)(b)|19
2|(vi)|The acquisition by non-residents of a 'cash company'|||True|G.(B)(vi)|8
3|(a)|Authorised Dealers may, on application, permit the acquisition by non-residents of a 'cash company', provided that the requirements of subsection (F) below are adhered to, where applicable.|||False|G.(B)(vi)(a)|27
2|(vii)|The acquisition from or disposal to a non-resident of assets by a listed company|||True|G.(B)(vii)|14
3|(a)|Authorised Dealers may on application permit the acquisition from or disposal to a non-resident of assets by a listed company, provided that the requirements of subsection (C) below are adhered to.|||False|G.(B)(vii)(a)|31
2|(viii)|Authorised Dealers are referred to the listings requirements of the JSE Limited, which require the prior written approval of the Financial Surveillance Department before the JSE Limited gives approval in respect of the following transactions:|||True|G.(B)(viii)|35
3|(a)|the listing of a bank and/or bank holding company;|||False|G.(B)(viii)(a)|9
3|(b)|the issue of bearer securities;|||False|G.(B)(viii)(b)|5
3|(c)|restructures, mergers and changes in control where non-residents are involved;|||False|G.(B)(viii)(c)|10
3|(d)|the listing of a quoted South African company on a foreign stock exchange;|||False|G.(B)(viii)(d)|13
3|(e)|the listing of an external company on the JSE Limited;|||False|G.(B)(viii)(e)|10
3|(f)|the listing of warrants;|||False|G.(B)(viii)(f)|4
3|(g)|the issue of hedge securities;|||False|G.(B)(viii)(g)|5
3|(h)|the delisting of a company listed on the JSE Limited;|||False|G.(B)(viii)(h)|10
3|(i)|the declaration of a dividend in specie or special dividend, for any purpose; and|||False|G.(B)(viii)(i)|14
3|(j)|the elimination of so-called 'odd lot' minority shareholders through the mechanism of consolidations and/or subdivisions of share capital.|||False|G.(B)(viii)(j)|18
2|(ix)|Authorised Dealers are advised that the JSE Limited is now also in a position to facilitate the issuance of debt instruments. The terms and conditions pertaining to dealings by non-resident clients in these instruments are incorporated in the relevant exchange's rules and regulations.|||True|G.(B)(ix)|43
1|(C)|South African assets owned by non-residents|||True|G.(C)|6
2|(i)|Non-residents may freely invest in South Africa, provided that suitable documentary evidence is viewed in order to ensure that such transactions are concluded at arm's length, at fair market related prices and are financed in an approved manner. In this regard, such financing must be in the form of the introduction of foreign currency, Rand from a Non-resident Rand account in the name of the non-resident and/or Rand from a vostro account held in the books of the Authorised Dealer or in terms of the provisions of section I.1 of the Authorised Dealer Manual. The creation of any loan account between a resident and a non-resident would require the prior written approval of the Financial Surveillance Department.|||False|G.(C)(i)|117
2|(ii)|The local sale or redemption proceeds of non-resident owned assets in South Africa may be regarded as freely transferable. Such proceeds may also be freely used in the CMA by non-residents for investment and other purposes, and may accordingly be credited to Non-resident Rand accounts. The provisions of subsection (D) below should be noted.|||False|G.(C)(ii)|54
2|(iii)|Stockbrokers may not retain, uninvested in their possession, the cash proceeds of securities sold on behalf of non-residents. Such funds must be paid to the credit of a Non-resident Rand account with an Authorised Bank with whom each stockbroking firm may, for this purpose, maintain a single Non-resident Rand account in its own name to handle the share transactions of non-resident clients.|||False|G.(C)(iii)|62
1|(D)|Investments by non-residents in South African debt securities|||True|G.(D)|8
2|(i)|In view of the multiplicity of debt securities (debt instruments) on offer, largely as a result of the securitisation of many forms of debt or assets, Authorised Dealers and their corporate clients are advised to seek the guidance and/or the prior written approval of the Financial Surveillance Department before issuing, listing and/or purchasing any form of debt security, other than those specifically dealt with in this subsection.|||False|G.(D)(i)|67
2|(ii)|Non-resident investors may subscribe to and/or purchase government, municipal and public utility stocks.|||False|G.(D)(ii)|13
2|(iii)|Non-resident investors may subscribe to and/or purchase short-term money market bearer or negotiable instruments such as treasury bills, parastatal project bills, bankers acceptances, promissory notes and negotiable certificates of deposit.|||False|G.(D)(iii)|30
2|(iv)|These securities must remain in the custody of the non-resident's local Authorised Bank until such time as these are sold or redeemed.|||False|G.(D)(iv)|22
2|(v)|Rates of interest or discount rates earned by the non-resident investor must equate to the money market rate ruling for such a security at the time of purchase.|||False|G.(D)(v)|28
2|(vi)|Authorised Banks are exempted from the provisions of Regulation 15 (1), (2) and (3), provided that the terms and conditions of this subsection are strictly complied with.|||False|G.(D)(vi)|27
2|(vii)|Emigrants may utilise funds in their capital account to subscribe to and/or purchase stocks and/or short-term money market bearer or negotiable instruments of the above nature on the same terms and conditions as set out above. The sale or redemption proceeds are not eligible for transfer abroad and must be credited to the emigrants' capital accounts. Only interest earned or any discount obtained, as against that purchased, is eligible for transfer abroad or may be placed to the credit of a Non-resident Rand account. The provisions of section B.3(B) of the Authorised Dealer Manual would, however, continue to apply.|||False|G.(D)(vii)|99
2|(viii)|The local issue, listing and/or purchase of the following debt securities require the prior written approval of the Financial Surveillance Department:|||False|G.(D)(viii)|21
3|(a)|Subscription to and/or purchase of zero coupon bonds|||False|G.(D)(viii)(a)|8
4|(aa)|A deep discount security is a bond that makes low or, in the case of a zero coupon bond, no periodic interest payments and is, therefore, sold at a large discount to its nominal value. The buyer of such a bond receives a rate of return from the gradual appreciation of the security, which is redeemed at nominal value on a specified maturity date.|||False|G.(D)(viii)(a)(aa)|64
3|(b)|Subscription to and/or purchase of stripped treasury certificates|||False|G.(D)(viii)(b)|8
4|(aa)|Stripped treasury certificates are a type of zero coupon bond, but are not issued by a corporate entity to raise funds. They are usually created by an investment (merchant) bank buying blocks of long-term securities issued by the government (treasury stocks) and separating (stripping) the future coupon payments and principal redemption values. Usually a special purpose vehicle is set up to carry out the stripping. Zero coupon bonds are then issued by the special purpose vehicle with maturity values determined by and secured on the coupons and redemptions of the underlying treasury stocks. The treasury stocks are held in trust by a custodian bank which collects the coupons to pay off each tranche of the zero coupon bonds. The final tranche is redeemed out of the redemption value of the block of treasury stocks.|||False|G.(D)(viii)(b)(aa)|134
3|(c)|Subscription to and/or purchase of foreign currency or index linked debt instruments|||False|G.(D)(viii)(c)|12
4|(aa)|The active swap market has facilitated the issue of a large number of debt instruments which have some of the following features:|||False|G.(D)(viii)(c)(aa)|22
5|(1)|interest payments denominated in a currency other than that of redemption;|||False|G.(D)(viii)(c)(aa)(1)|11
5|(2)|redemption in a currency other than that of issue;|||False|G.(D)(viii)(c)(aa)(2)|9
5|(3)|redemption values linked to index values such as stock exchange indices;|||False|G.(D)(viii)(c)(aa)(3)|11
5|(4)|interest and/or redemption values linked to commodity prices; and|||False|G.(D)(viii)(c)(aa)(4)|9
5|(5)|interest payments in a range of currencies.|||False|G.(D)(viii)(c)(aa)(5)|7
3|(d)|Subscription to and/or purchase of asset backed securities|||False|G.(D)(viii)(d)|8
4|(aa)|With asset backed securities, specific assets serve as collateral for the securities and generate the payment streams that are used to finance the payment of interest and principal to the investors in the security (debt instrument). Typically, the issuer cannot easily convert assets into cash, and the assets are then securitised.|||False|G.(D)(viii)(d)(aa)|51
4|(bb)|In general, any receivable that has a contractual cash flow is potentially suitable for securitisation. Assets to be securitised or unitised must have some, if not all, of the following characteristics:|||False|G.(D)(viii)(d)(bb)|31
5|(1)|the cash flow generated from the assets should be received periodically in accordance with a predetermined schedule; (2) the actual cash flows generated from the assets should be predictable, or statistics should be available for their expected performance (e.g. a history of defaults and prepayments);|||False|G.(D)(viii)(d)(bb)(1)|45
5|(3)|the assets should be large enough in number and total value for it to be economical to issue them in securitised form;|||False|G.(D)(viii)(d)(bb)(3)|22
5|(4)|there should be sufficient similarity in the characteristics of the assets (e.g. the final maturity date) so that their cash flows can be pooled; and|||False|G.(D)(viii)(d)(bb)(4)|25
5|(5)|the assets should be of good saleable quality (i.e. there is a low risk of default) or some form of credit enhancement may be required (e.g. a guarantee).|||False|G.(D)(viii)(d)(bb)(5)|28
4|(cc)|There are two basic forms of asset backed securities. The choice of structure is generally regulatory and tax-driven. The first form is usually referred to as pass-through securities, which are sold to investors who receive participation certificates. The payments of both interest and capital received by the issuer from the pool of assets are passed through directly to the investors in proportion to their participation.|||False|G.(D)(viii)(d)(cc)|65
4|(dd)|The second form is the issue of asset backed bonds structured as a financing transaction. Debt securities are issued which are backed by collateral (i.e. the assets). The cash flows generated from the assets are not passed directly through to investors, but are used to pay coupon interest on the bonds and then redeem principal in a predetermined order. The pool of assets will often have been sold to a special purpose vehicle, which will in turn issue the securities. The special purpose vehicle may or may not be a subsidiary of the original owner.|||False|G.(D)(viii)(d)(dd)|95
1|(E)|Advances to non-residents|||True|G.(E)|3
2|(i)|Advances, including those in respect of securities dealings|||True|G.(E)(i)|8
2||Advances, including those in respect of securities dealings, except where it is permissible in terms of the Authorised Dealer Manual, may not without the specific authority of the Financial Surveillance Department be granted to non-residents against the pledge of such securities or against any other form of security.|||False|G.(E)(i)|48
2|(ii)|Switch transactions|||True|G.(E)(ii)|2
2||In switch transactions, however, where a stockbroker simultaneously sells one security for a non-resident and buys another, credit may be allowed on a purely temporary basis to bridge the gap pending receipt of payment for the security sold. Such facilities must be regarded as valid for the interim period only and may not be unduly protracted.|||False|G.(E)(ii)|56
2|(iii)|Repurchase agreements|||True|G.(E)(iii)|2
3|(a)|A repurchase transaction, also known as a carry deal, is an agreement whereby one party (known as the seller-borrower) sells a security to the other party (the buyer-lender) with a simultaneous agreement to repurchase the security at a fixed future date at a stipulated price. While the legal form of the transaction is a sale and a repurchase, in substance the seller-borrower borrows the proceeds of the sale from the buyer-lender and deposits the securities as collateral. The difference between the sale and repurchase price of the security is essentially an interest cost to the seller-borrower.|||False|G.(E)(iii)(a)|96
3|(b)|Repurchase transactions entered into with a non-resident seller-borrower counter party are deemed to be a form of financial assistance and therefore subject to the provisions of Regulation 3(1)(e) and (f).|||False|G.(E)(iii)(b)|30
3|(c)|Authorised Dealers may, however, enter into repurchase transactions with a non-resident seller-borrower, provided that such transactions are fully secured either by providing cash cover in Rand or the pledge of unencumbered non-resident owned local assets. Any additional margin requirements are to be provided similarly.|||False|G.(E)(iii)(c)|44
3|(d)|The aforementioned provisions would also apply to any repurchase transactions undertaken by an Authorised Dealer with emigrant seller-borrower counterparties in respect of their remaining portfolios.|||False|G.(E)(iii)(d)|25
3|(e)|Authorised Dealers are exempted from the provisions of Regulation 3(1)(e) and/or (f), provided that the terms and conditions of this subsection are strictly complied with.|||False|G.(E)(iii)(e)|25
3|(f)|The interest factor or cost of the carry may be settled in foreign currency or over a Non-resident Rand account, provided that the rate is reasonable having regard to current interest rates. In the case of emigrants the provisions of section B.3(B) of the Authorised Dealer Manual would, however, continue to apply. All other cash flows related to repurchase transactions would be settled over the Non-resident Rand account or emigrant's capital account of the non-resident or emigrant concerned.|||False|G.(E)(iii)(f)|78
2|(iv)|Securities lending|||True|G.(E)(iv)|2
